Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
000860.SZ, 顺鑫农业,32.58,北京,食品饮料,1998-11-04,0.5662,1.0909,1.3044,0.7683,0.7231,0.6594,0.7124,0.4507,0.2869,0.6997,0.61,0.37,0.5,0.36,0,1,0.987166667,0.483333333,10.4365,是,1,33.0035455,13.74950679,1.042413793,1.536113032,1.918488084,3.121736214,34254799552,0,0,0,1,0,1,0,0,72.54
000861.SZ, 海印股份,2.04,广东,商业贸易,1998-10-28,0.0143,0.06,0.05,0.09,0.08,0.09,0.26,0.81,0.88,0.79,0.52,0.29,0.35,0.26,0,1,0.041433333,0.65,1.6325,是,1,49.23572003,15.95996698,-0.93625641,1.263634843,0.543835632,1.249617152,5139362185,0,0,0,1,1,1,1,0,2.9
000862.SZ, 银星能源,8.31,宁夏,公用事业,1998-09-15,0.0486,0.041,0.075,-0.267,0.02,-0.22,0.04,-0.52,0.0198,0.2079,0.1345,0.1524,0.12,0.08,0,0,0.054866667,-0.1534,3.7613,-,0,151.4580802,0,-1.357670578,0.880431369,0.436459539,2.209342515,3890715673,0,0,0,1,0,1,0,0,4.55
000863.SZ, 三湘印象,2.85,上海,房地产,1997-09-25,0.23,0.21,-0.33,0.19,0.58,0.11,0.19,0.65,0.59,0.42,0.03,0.04,0.03,0.17,0,0,0.036666667,0.476666667,4.0123,是,1,77.72727273,0,-0.923076923,1.959037324,1.426554508,0.710315779,4900832640,0,0,0,1,1,1,1,0,4.55
000866.SZ, 扬子石化,0,江苏,-,1998-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,32247200000,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000868.SZ, 安凯客车,3.62,安徽,汽车,1997-07-25,0.14,0.05,-1.25,-0.33,0.07,0.06,0.03,-0.05,0.14,0.3,0.24,0.08,0.078,0.07,0,0,-0.353333333,0.04,0.7185,-,0,10000,0,-9.833333333,0.926579807,0.356974417,5.038274182,2720651213,0,0,0,1,0,1,0,0,4.09
000869.SZ, 张  裕Ａ,31.53,山东,食品饮料,2000-10-26,0.69,1.65,1.52,1.51,1.43,1.5,1.43,1.53,2.48,3.62,2.72,2.14,1.7,1.21,0,1,1.286666667,1.813333333,14.9794,是,1,24.50518135,42.47230385,-0.290441176,2.222573928,25.60108749,2.104890717,25944812400,0,0,1,1,0,1,0,0,43.6
000875.SZ, 吉电股份,7.56,吉林,公用事业,2002-09-26,0.22,0.07,0.05,-0.16,0.0089,0.0806,0.0512,0.05,-0.53,0.02,0.016,0.18,-0.4849,0.108,0,0,0.113333333,-0.142933333,3.6382,-,0,66.70588235,0,-1.792910448,0.52388983,0.186369432,2.077950635,13253488827,0,0,0,1,0,1,0,0,4.27
000876.SZ, 新 希 望,14.39,四川,农林牧渔,1998-03-11,1.17,1.22,0.4,0.54,0.59,1.06,1.09,1.09,0.98,1.52,0.7,0.54,0.3,0.48,0,1,0.93,1.053333333,8.4013,-,0,15.47311828,12.32771641,-0.117088608,0.910254653,1.061280739,1.712830157,70976569262,1,0,0,1,0,1,0,0,22.4
000877.SZ, 天山股份,13.68,新疆,建筑材料,1999-01-07,1.4458,1.5598,1.1835,0.301,0.1134,-0.5966,0.29,0.32,0.37,2.91,1.39,1.12,0.6153,0.5038,0,0,1.396366667,0.326666667,10.1375,是,1,9.796853739,32.6972833,3.274591837,1.335557751,25.64800023,1.349445129,16150333569,0,1,0,1,1,1,1,1,15.1
000878.SZ, 云南铜业,13.24,云南,有色金属,1998-06-02,0.2233,0.3941,0.0878,0.1606,0.144,0.018,0.05,-1.06,0.02,0.44,0.34,0.3,-2.22,0.73,0,0,0.235066667,-0.33,4.8241,是,1,56.32444697,0,-1.712323232,1.160036696,0.273642858,2.744553388,25308213758,0,0,0,1,0,1,0,0,14.47
000880.SZ, 潍柴重机,7.72,山东,机械设备,1998-04-02,0.4,0.3,0.15,0.09,0.07,0.11,0.17,0.14,0.27,0.69,0.79,0.65,0.25,0.2,0,1,0.283333333,0.193333333,5.6718,是,1,27.24705882,6.599319148,0.465517241,0.895915378,-3.135977288,1.361119927,2620193745,0,0,0,1,1,1,1,0,9.2
000881.SZ, 中广核技,8.9,辽宁,化工,1998-09-02,0.2868,0.1002,0.3058,0.3684,0.6512,-2.65,0.24,0.35,0.65,0.745,0.658,0.36,0.522,0.41,0,0,0.230933333,0.413333333,6.3145,是,1,38.53926097,52.19942821,-0.441290323,1.734560082,1.874109587,1.40945443,10598223386,0,0,0,1,1,1,1,0,11
000882.SZ, 华联股份,1.75,北京,商业贸易,1998-06-16,0.0084,0.0176,0.012,0.0074,0.0521,0.0992,0.0334,0.061,0.05,0.07,0.0998,0.2017,0.2015,0.1027,0,1,0.012666667,0.048133333,2.935,是,1,138.1578947,28.43013006,-0.736842105,1.212203186,4.610314947,0.596252129,5036727582,0,0,0,1,1,1,1,0,1.87
000883.SZ, 湖北能源,4.96,湖北,公用事业,1998-05-19,0.38,0.23,0.278,0.334,0.29,0.29,0.21,0.35,0.3,0.29,0.5,0.17,0.11,0.08,0,1,0.296,0.286666667,4.4362,是,1,16.75675676,43.42539804,0.03255814,0.481998243,1.383035236,1.118074027,30715161574,0,0,0,1,1,1,1,1,3.88
000885.SZ, 城发环境,9.87,河南,交通运输,1999-03-19,1.0763,1.2574,1.1735,1.2234,0.0899,0.076,0.3732,0.1555,0.5002,0.9533,0.5088,0.4483,0.3086,0.26,0,1,1.169066667,0.342966667,7.3189,是,1,8.442632299,10.02092111,2.408688891,0.758542197,1.187682198,1.348563309,6472148810,0,1,0,1,1,1,1,1,11.66
000886.SZ, 海南高速,3.96,海南,交通运输,1998-01-23,0.09,0.06,0.168,0.095,0.064,-0.229,0.051,0.137,0.093,0.158,0.119,0.054,0.027,0.026,0,0,0.106,0.093666667,2.86,是,1,37.35849057,0,0.131672598,5.836914532,-2.436909067,1.384615385,4677157859,0,0,1,1,1,1,1,0,4.88
000887.SZ, 中鼎股份,17.19,安徽,汽车,1998-12-03,0.41,0.46,0.92,0.92,0.76,0,0,0.36,0.86,0.5,0.73,0.48,0.42,0.31,0,0,0.596666667,0.406666667,7.1858,是,1,28.81005587,40.2419745,0.467213115,1.887158722,1.182969424,2.392217985,13648962009,0,0,0,1,0,1,0,0,11.71
000888.SZ, 峨眉山Ａ,6.1,四川,休闲服务,1997-10-21,-0.0731,0.4292,0.3971,0.3731,0.3629,0.3724,0.7193,0.4856,0.8029,0.617,0.4689,0.3566,0.0949,0.1971,0,0,0.251066667,0.669266667,4.5962,-,0,24.29633563,23.29655383,-0.624863034,3.430886239,-5.566846669,1.327183325,3166747743,0,0,1,1,1,1,1,0,6
000889.SZ, 中嘉博创,3.14,河北,通信,1997-12-18,0.0216,-1.8558,0.3991,0.3676,0.3537,0.247,0.2146,0.2085,0.2475,0.2073,0.0901,-0.1759,0.0106,0.0098,0,0,-0.478366667,0.223533333,2.5022,-,0,10000,0,-3.140023859,1.29306439,12.78505275,1.254895692,5795642008,0,0,0,1,1,1,1,0,5.28
000890.SZ, *ST胜尔,4.34,江苏,非银金融,1999-01-19,0.04,-2.05,-0.38,0.38,0.37,0.0146,0.0137,0.0169,0.0274,0.0364,0.0339,0.0342,0.03,0.04,0,0,-0.796666667,0.019333333,0.0396,-,0,10000,0,-42.20689655,0.560018935,-0.015817329,109.5959596,2076544642,0,0,0,1,0,1,0,0,2.85
000892.SZ, 欢瑞世纪,2.76,重庆,传媒,1999-01-15,-0.8001,-0.56,0.33,0.43,0.62,0.0031,-0.0058,-0.0015,0.0033,0.0015,-0.0075,-0.01,2.91,0.01,0,0,-0.343366667,-0.001333333,1.9052,-,0,10000,0,256.525,3.461540363,-2.504258581,1.448666807,2707506105,0,0,1,1,1,1,1,0,2.61
000893.SZ, 亚钾国际,17.89,广东,化工,1998-12-24,0.0788,0.0547,0.0042,-3.1532,0.03,0.09,-1.16,0.57,0.16,-0.85,0.86,0.25,-0.28,0.13,0,0,0.0459,-0.143333333,4.9068,-,0,389.7603486,0,-1.320232558,2.968321365,-2.813272439,3.645960708,9400738638,0,0,1,1,0,1,0,0,8.39
000895.SZ, 双汇发展,29.5,河南,食品饮料,1998-12-10,1.8642,1.6382,1.4894,1.3091,1.3346,1.2892,1.8358,1.75,2.62,0.93,1.8,1.5,1.15,0.9272,0,1,1.663933333,2.0686,6.8587,是,1,17.72907568,61.04300647,-0.195623449,2.208509286,-8.355524493,4.301106624,1.24E+11,1,0,1,1,0,1,0,0,46.94
000897.SZ, 津滨发展,2.51,天津,房地产,1999-04-22,0.1244,0.1076,-0.0801,-0.0738,0.0291,-0.1157,0.0063,-0.3326,0.0427,-0.1843,0.0592,0.0102,0.0424,0.0643,0,0,0.050633333,-0.094533333,0.8801,-,0,49.5720869,0,-1.53561354,1.321808655,0.296519187,2.851948642,3493308025,0,0,0,1,0,1,0,0,2.49
000898.SZ, 鞍钢股份,4.22,辽宁,钢铁,1997-12-25,0.198,0.187,1.088,0.775,0.223,-0.635,0.128,0.106,-0.575,-0.297,0.282,0.1,0.413,1.12,0,0,0.491,-0.113666667,5.6741,是,1,8.594704684,29.99995865,-5.319648094,0.830842538,2.734014737,0.743730283,48907301045,0,1,0,1,1,1,1,1,3.04
000899.SZ, 赣能股份,5.54,江西,公用事业,1997-11-26,0.3239,0.25,0.19,0.0169,0.4,0.89,0.6,0.6817,0.255,-0.4199,-0.0612,0.1469,0.0652,0.0636,0,1,0.254633333,0.512233333,5.1263,是,1,21.75677445,40.11265832,-0.502895816,0.883415903,2.400877453,1.080701481,5229632794,0,0,0,1,1,1,1,0,7.1
000900.SZ, 现代投资,4.01,湖南,交通运输,1999-01-28,0.35,0.64,0.63,0.57,0.81,0.56,0.41,0.69,1.08,2.06,1.99,1.58,1.43,1.48,0,1,0.54,0.726666667,6.8301,是,1,7.425925926,24.87696408,-0.256880734,0.550454169,-0.564826508,0.58710707,6526661836,0,1,0,1,1,1,1,1,4.25
000901.SZ, 航天科技,8.39,黑龙江,机械设备,1999-04-01,-0.8458,0.2616,0.2557,0.4159,0.2507,0.16,0.12,0.19,0.16,0.24,0.28,0.03,-0.22,0.02,0,0,-0.1095,0.156666667,5.4435,-,0,10000,6.351494817,-1.69893617,2.475059287,-8.676047661,1.541287774,6385611248,0,0,1,1,0,1,0,0,10.05
000902.SZ, 新洋丰,18.16,湖北,化工,1999-04-08,0.75,0.5,0.63,0.52,0.43,1.18,1.09,-0.16,-0.17,0.01,0.06,-0.1884,-0.2222,0.028,0,0,0.626666667,0.253333333,5.306,是,1,28.9787234,39.31054372,1.473684211,1.779715591,-33.38423626,3.42254052,21629095628,0,0,0,1,0,1,0,0,16
000903.SZ, 云内动力,3.24,云南,汽车,1999-04-15,0.115,0.097,0.118,0.149,0.28,0.22,0.234,0.216,0.1,0.059,0.36,0.449,0.358,0.673,0,1,0.11,0.183333333,2.8966,是,1,29.45454545,31.06861273,-0.4,1.094718183,1.299584601,1.118552786,6838678974,0,0,0,1,1,1,1,0,4.39
000905.SZ, 厦门港务,6.34,福建,交通运输,1999-04-29,0.2172,0.1613,0.0475,0.2,0.39,0.49,0.54,0.62,0.45,0.27,0.19,0.13,0.22,0.28,0,1,0.142,0.536666667,5.5928,是,1,44.64788732,10.95171994,-0.735403727,0.877589978,1.147176968,1.133600343,4282561926,0,0,0,1,1,1,1,0,7.17
000906.SZ, 浙商中拓,9.9,浙江,商业贸易,1999-07-07,0.76,0.73,0.39,0.34,0.32,0.25,0.22,0.21,0.06,0.22,0.24,0.06,0.05,-0.33,0,1,0.626666667,0.163333333,4.2139,是,1,15.79787234,31.45131081,2.836734694,1.204937065,0.445578874,2.349367569,6218302787,0,0,0,1,0,1,0,0,6.68
000908.SZ, 景峰医药,3.7,湖南,医药生物,1999-02-03,-1.1,-1.0034,0.2123,0.1842,0.39,0.41,0.55,0.012,-0.2171,-0.2035,0.0107,-0.85,-0.11,0.02,0,0,-0.630366667,0.114966667,0.5033,-,0,10000,0,-6.483038562,0.5497909,-0.032603092,7.35148023,5419410002,0,0,0,1,0,1,0,0,4.54
000909.SZ, 数源科技,6.26,浙江,房地产,1999-05-07,0.114,0.088,0.118,0.098,0.073,0.1,0.12,0.11,0.22,0.24,0.12,0.103,-0.095,0.01,0,1,0.106666667,0.15,4.0116,是,1,58.6875,0,-0.288888889,2.087021734,3.190832164,1.560474624,3231259632,0,0,1,1,0,1,0,0,8.18
000910.SZ, 大亚圣象,11.67,江苏,轻工制造,1999-06-30,1.14,1.3,1.31,1.22,1.02,0.6,0.31,0.25,0.23,0.27,0.36,0.39,0.38,0.42,0,1,1.25,0.263333333,10.2512,是,1,9.336,9.989858264,3.746835443,2.009536174,-3.9662871,1.138403309,7849680150,0,1,1,1,1,1,1,1,13.96
000911.SZ, 南宁糖业,10.93,广西,农林牧渔,1999-05-27,0.14,0.1,-4.21,-0.6,0.06,0.19,-1,0.17,-1.08,0.3,0.64,0.43,0.09,0.49,0,0,-1.323333333,-0.636666667,0.3741,-,0,10000,0,1.078534031,0.585622116,-0.258090508,29.21678696,3069046473,0,0,0,1,0,1,0,0,7.67
000912.SZ, 泸天化,5.74,四川,化工,1999-06-03,0.24,0.18,0.35,-2.54,-1.09,0.0312,-1.9501,-0.5086,0.0271,0.03,-0.29,0.19,0.51,0.78,0,0,0.256666667,-0.810533333,3.4556,-,0,22.36363636,0,-1.316663925,1.916662332,525.012666,1.661071883,6303360000,0,0,0,1,0,1,0,0,3.98
000913.SZ, 钱江摩托,13.87,浙江,汽车,1999-05-14,0.53,0.5,0.14,0.18,0.72,-0.29,-0.43,0.03,0.02,-0.04,0.15,0.26,0.09,0.17,0,0,0.39,-0.126666667,6.0536,-,0,35.56410256,87.53943464,-4.078947368,1.721663822,-3.66742486,2.291198626,8789527680,0,0,0,1,0,1,0,0,25.59
000915.SZ, 华特达因,24.98,山东,医药生物,1999-06-09,1.24,0.87,0.55,1.04,1.1,0.85,1.21,0.85,0.67,0.52,0.39,0.15,0.08,0.07,0,1,0.886666667,0.91,8.3326,是,1,28.17293233,34.44324528,-0.025641026,3.432782625,-1.36549845,2.997863812,6636267655,0,0,1,1,0,1,0,0,23.39
000916.SZ, 华北高速,0,北京,-,1999-09-27,0,0,0,0,0.2752,0.1246,0.2087,0.25,0.19,0.23,0.22,0.27,0.231,0.286,0,0,0,0.216233333,0,-,0,10000,0,-1,0,0,#DIV/0!,9613800000,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000917.SZ, 电广传媒,5.61,湖南,传媒,1999-03-25,-1.04,0.08,0.06,-0.33,0.24,0.27,0.23,0.48,0.63,1.25,1.01,0.07,0.05,0.33,0,0,-0.3,0.446666667,7.1926,-,0,10000,19.13705854,-1.671641791,1.587578469,3.063501982,0.779968301,7144483944,0,0,0,1,1,1,1,0,4.85
000918.SZ, 嘉凯城,2.62,浙江,房地产,1999-07-20,-0.7,0.06,-0.87,1.1,0.22,-1.3,0.02,0.03,0.06,0.11,0.62,0.83,-1.44,-0.69,0,0,-0.503333333,0.036666667,1.2758,-,0,10000,0,-14.72727273,0.941343154,0.589413607,2.053613419,11943747730,0,0,0,1,0,1,0,0,3.66
000919.SZ, 金陵药业,6.53,江苏,医药生物,1999-11-18,0.1292,0.2883,0.4797,0.2721,0.3574,0.4129,0.3912,0.3093,0.2848,0.3278,0.3824,0.4384,0.1639,0.61,0,1,0.299066667,0.328433333,5.6696,是,1,21.83459652,58.95976514,-0.089414392,2.560362198,-2.105456887,1.151756738,4037040000,0,0,1,1,1,1,1,0,7.69
000920.SZ, 南方汇通,8.32,贵州,公用事业,1999-06-16,0.25,0.22,0.21,0.27,0.23,0.2,0.43,0.15,0.14,0.138,0.14,0.08,0.056,0.0302,0,1,0.226666667,0.24,2.8839,是,1,36.70588235,35.19714475,-0.055555556,1.829973617,4.91927872,2.884982142,2696580000,0,0,0,1,0,1,0,0,7.25
000921.SZ, 海信家电,11.68,广东,家用电器,1999-07-13,1.16,1.32,1.01,1.47,0.8,0.43,0.5,0.92,0.5301,0.1677,0.4365,0.1514,-0.2285,0.2524,0,1,1.163333333,0.650033333,7.1761,是,1,10.04011461,30.0098021,0.789651813,1.131443453,1.487286812,1.627625033,21830860427,0,1,0,1,0,1,0,1,14.41
000922.SZ, 佳电股份,9.39,黑龙江,电气设备,1999-06-18,0.6815,0.7038,0.5689,0.2216,-0.8032,-0.78,0.01,0.32,0.36,-0.16,0.01,-0.19,-0.18,0.02,0,0,0.6514,0.23,4.2716,是,1,14.41510593,11.57042234,1.832173913,1.91466166,-4.408664377,2.198239536,4482106156,0,1,0,1,0,1,0,0,8.27
000923.SZ, 河钢资源,14.43,河北,采掘,1999-07-14,1.4878,0.814,0.2055,0.5323,0.011,0.004,-0.364,0.0207,0.0273,0.0521,0.1002,0.0662,0.0236,0.0669,0,0,0.835766667,-0.105333333,11.3751,是,1,17.26558449,12.34791325,-8.934493671,5.470878041,-2.041664522,1.268560276,17486608865,0,0,1,1,1,1,1,1,24.89
000925.SZ, 众合科技,7.56,浙江,机械设备,1999-06-11,0.1,0.24,0.05,0.17,-0.336,0.11,0.04,-0.48,0.12,0.1,0.19,0.34,0.24,4.35,0,0,0.13,-0.106666667,4.5159,-,0,58.15384615,0,-2.21875,1.145480652,1.463911457,1.6740849,3724101010,0,0,0,1,0,1,0,0,6.38
000926.SZ, 福星股份,3.98,湖北,房地产,1999-06-18,0.32,0.62,1.17,0.89,0.61,0.66,0.99,0.94,0.86,0.73,0.71,0.477,0.547,0.599,0,1,0.703333333,0.93,11.5226,是,1,5.658767773,15.7440808,-0.243727599,1.353757487,0.411114167,0.345408154,4273333385,0,1,0,1,1,1,1,1,5.03
000927.SZ, 中国铁物,3.37,天津,汽车,1999-07-27,0.2211,-0.9281,0.0234,-1.03,0.1018,0.01,-1.0401,-0.3009,0.0214,0.0686,0.1879,0.1102,0.0627,0.1548,0,0,-0.227866667,-0.439866667,1.1018,-,0,10000,0,-0.481964232,1.304395138,0.998173078,3.058631331,23596379200,0,0,0,1,0,1,0,0,5.82
000928.SZ, 中钢国际,7.28,吉林,建筑装饰,1999-03-12,0.479,0.4255,0.3509,0.3323,0.7917,0.7317,0.34,-1.4063,-0.6362,0.0057,0.0174,0.0078,0.0436,0.0138,0,0,0.418466667,-0.5675,4.4892,是,1,17.39684563,30.55248454,-1.737386197,1.161830872,2.017295405,1.621669785,14803489457,0,0,0,1,0,1,0,0,4.45
000929.SZ, 兰州黄河,9.11,甘肃,食品饮料,1999-06-23,-0.1609,0.0842,-0.3636,0.0874,-0.1351,0.3705,0.4194,0.137,0.117,-0.0786,0.548,0.164,0.162,0.045,0,0,-0.146766667,0.224466667,3.5064,-,0,10000,0,-1.653846154,3.917773259,-1.143394846,2.59810632,1540000140,0,0,1,1,0,1,0,0,10.36
000930.SZ, 中粮科技,10.64,安徽,农林牧渔,1999-07-12,0.3202,0.3209,0.26,0.2461,0.132,-1.47,0.037,0.053,0.19,0.368,0.3046,0.2612,0.0563,0.03,0,0,0.300366667,0.093333333,5.5707,是,1,35.42337143,5.035617945,2.218214286,1.061995895,1.347103935,1.909993358,17836263965,0,0,0,1,0,1,0,0,8.42
000931.SZ, 中 关 村,6.58,北京,医药生物,1999-07-12,0.0338,0.1264,0.1237,0.0191,0.0405,0.2239,0.0204,-0.2918,0.0443,0.0617,0.0155,0.074,0.0897,0.1319,0,0,0.094633333,-0.0757,2.2566,-,0,69.53152518,0,-2.250110084,1.472108843,1.877155458,2.915891164,5173982366,0,0,0,1,0,1,0,0,6.89
000932.SZ, 华菱钢铁,5.34,湖南,钢铁,1999-08-03,1.0225,1.0401,2.2483,1.3665,-0.3499,-0.9812,0.0247,0.0351,-1.0792,0.0237,-0.9657,0.0438,0.3481,0.73,0,0,1.436966667,-0.3398,5.401,是,1,3.716161358,34.89247648,-5.228860114,0.859562022,0.981996731,0.988705795,51545539345,1,1,0,1,1,1,1,1,4.78
000933.SZ, 神火股份,9.49,河南,有色金属,1999-08-31,0.19,0.71,0.13,0.1937,0.18,-0.8801,-0.193,0.062,0.114,0.68,1.1,0.8,2.3,1.64,0,0,0.343333333,-0.005666667,3.1289,是,1,27.6407767,14.12501721,-61.58823529,0.497745303,-0.014414653,3.033014798,28339564974,0,0,0,1,0,1,0,0,7.98
000935.SZ, 四川双马,20.03,四川,建筑材料,1999-08-24,1.16,0.95,0.91,0.27,0.11,-0.16,0.05,0.11,0.01,0.26,0.11,0.66,0.1677,-0.99,0,0,1.006666667,0.056666667,6.6306,是,1,19.89735099,10.05788974,16.76470588,4.170618429,-4.322178178,3.020842759,9848380296,0,0,1,1,0,1,0,0,12.84
000936.SZ, 华西股份,5.8,江苏,化工,1999-08-10,-0.38,0.63,0.36,0.22,0.68,0.11,0.08,0.06,0.19,0.2,0.24,0.21,0.17,0.16,0,0,0.203333333,0.11,5.308,是,1,28.52459016,7.884877731,0.848484848,1.37990468,4.049421706,1.092690279,5723643250,0,0,0,1,1,1,1,0,7.84
000937.SZ, 冀中能源,6.28,河北,采掘,1999-09-09,0.2223,0.2551,0.2468,0.3012,0.069,0.0996,0.0098,0.5119,0.9731,1.3184,2.072,1.3892,2.4927,0.7249,0,1,0.2414,0.498266667,5.5403,是,1,26.01491301,39.20198666,-0.515520471,0.842884365,2.879177331,1.133512626,14310864743,0,0,0,1,1,1,1,0,4.16
000938.SZ, 紫光股份,27.72,北京,计算机,1999-11-04,0.662,0.902,1.168,1.511,1.067,0.738,0.611,0.49,0.351,0.209,0.161,0.155,0.149,0.07,0,1,0.910666667,0.484,10.4,是,1,30.43923865,16.62345911,0.8815427,1.510501792,6.654748279,2.665384615,50995224153,1,0,0,1,0,1,0,0,20.45
000939.SZ, 凯迪退,0,湖北,-,1999-09-23,0,-0.49,-1.22,-0.61,0.22,0.28,0.22,0.07,0.04,0.8,0.52,0.52,0.11,1.15,0,0,-0.57,0.11,0,-,0,10000,0,-6.181818182,0,0,#DIV/0!,589439324.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000948.SZ, 南天信息,12.76,云南,计算机,1999-10-14,0.2595,0.1846,0.3032,0.0891,0.0839,0.08,0.05,0.0403,0.0276,0.4461,0.326,0.3605,0.5375,0.204,0,1,0.2491,0.0393,5.9494,是,1,51.22440787,32.20492202,5.338422392,1.66307282,-15.83374966,2.144754093,4078472744,0,0,0,1,0,1,0,0,10.04
000949.SZ, 新乡化纤,6.52,河南,化工,1999-10-21,0.0665,0.103,0.0899,0.0241,0.106,0.1346,0.1012,0.0366,-0.1685,0.0075,0.2356,0.1692,-0.4872,0.5312,0,1,0.086466667,-0.010233333,3.0596,是,1,75.40478026,9.707180654,-9.449511401,1.253999325,1.120045562,2.130997516,6979991072,0,0,0,1,0,1,0,0,3.28
000950.SZ, 重药控股,4.78,重庆,医药生物,1999-09-16,0.51,0.46,0.4,0.64,-1.11,-0.61,-0.6,0.01,0.2,0,0,0.6,0.88,0.85,0,0,0.456666667,-0.13,5.1127,-,0,10.46715328,10.96541919,-4.512820513,1.292097154,0.509631763,0.934926751,9292147906,0,1,0,1,1,1,1,1,5.2
000951.SZ, 中国重汽,13.24,山东,汽车,1999-11-25,2.8,1.82,1.35,1.34,0.62,0.66,1.03,0.91,0.11,0.86,1.6,1.02,1.13,2.22,0,1,1.99,0.683333333,12.5026,是,1,6.653266332,30.16991514,1.912195122,1.196245008,0.709006416,1.058979732,26602399080,0,1,0,1,1,1,1,1,31.46
000952.SZ, 广济药业,6.82,湖北,医药生物,1999-11-12,0.2232,0.35,0.682,0.418,0.564,0.083,-0.869,0.01,-0.38,0.019,0.056,0.17,0.392,0.78,0,0,0.4184,-0.413,3.957,是,1,16.3001912,23.08019982,-2.013075061,1.524836426,71.46967085,1.723527925,2550413537,0,0,0,1,0,1,0,0,7.47
000953.SZ, *ST河化,4.3,广西,化工,1999-12-02,0.09,-0.2072,-0.9311,0.1002,-0.4821,-0.3639,0.061,0.1019,-0.0537,-0.0663,0.02,-0.44,-0.431,0.0789,0,0,-0.349433333,0.0364,0.4561,-,0,10000,0,-10.59981685,0.756000392,-0.958452341,9.427757071,1757386536,0,0,0,1,0,1,0,0,4.26
000955.SZ, 欣龙控股,4.24,海南,纺织服装,1999-12-09,0.353,0.009,-0.202,0.0844,0.0595,-0.15,0.01,-0.1,0.01,-0.098,0.0101,0.0087,-0.453,-0.185,0,0,0.053333333,-0.026666667,1.4933,-,0,79.5,0,-3,2.354538464,-108.7777982,2.839349093,3058083600,0,0,1,1,0,1,0,0,8.02
000956.SZ, 中原油气,0,河南,-,1999-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,10417081500,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000957.SZ, 中通客车,4.71,山东,汽车,2000-01-13,0.0397,0.0558,0.0617,0.32,0.99,1.58,1.17,0.44,0.24,0.21,0.17,0.09,0.11,0.11,0,1,0.0524,0.616666667,4.6745,-,0,89.88549618,0,-0.915027027,1.366751304,0.717408149,1.007594395,3628572088,0,0,0,1,1,1,1,0,8.73
000958.SZ, 东方能源,4.7,河北,非银金融,1999-12-23,0.24,0.25,0.13,0.08,0.51,0.81,0.4,2.23,-0.22,-0.92,0.09,-4.21,-1.0783,0.0336,0,1,0.206666667,0.803333333,3.0859,是,1,22.74193548,4.036299745,-0.742738589,1.153132432,0.411820899,1.523056483,22987197080,0,0,0,1,0,1,0,0,4.74
000959.SZ, 首钢股份,5.76,北京,钢铁,1999-12-16,0.3377,0.2365,0.4544,0.4179,0.0758,-0.2149,0.0118,-0.0772,-0.1204,0.004,0.1179,0.1239,0.1384,0.222,0,0,0.342866667,-0.061933333,5.475,-,0,16.79953335,0,-6.53606028,0.389200681,0.391096881,1.052054795,29461900072,0,0,0,1,1,1,1,1,3.83
000960.SZ, 锡业股份,16.43,云南,有色金属,2000-02-21,0.4195,0.5126,0.5281,0.4592,0.0925,-1.3373,0.03,-1.2777,0.0381,0.7757,0.4583,0.2065,0.0397,1.1013,0,0,0.486733333,-0.4032,7.7519,-,0,33.75564991,0,-2.207175926,0.8681076,0.548732314,2.119480385,25849346111,0,0,0,1,0,1,0,0,11.2
000961.SZ, 中南建设,3.83,江苏,房地产,2000-03-01,1.867,1.1151,0.5912,0.1625,0.1161,0.3,0.82,1.04,0.88,0.8,0.63,0.89,0.09,0.09,0,1,1.1911,0.913333333,7.5109,是,1,3.21551507,25.42102225,0.304124088,1.184129959,0.112953955,0.509925575,26663256865,0,1,0,1,1,1,1,1,8.83
000962.SZ, 东方钽业,10.81,宁夏,有色金属,2000-01-20,0.1119,0.0934,0.0678,-0.8621,0.0658,-1.4453,-0.7637,0.008,0.2364,0.6499,0.2306,0.1055,0.193,0.2049,0,0,0.091033333,-0.1731,2.7549,-,0,118.7477115,0,-1.52590025,2.498232811,26.53350382,3.923917384,3883735594,0,0,1,1,0,1,0,0,8.82
000963.SZ, 华东医药,36.64,浙江,医药生物,2000-01-27,1.6115,1.61,1.55,1.83,3,2.53,1.74,1.32,1.08,0.88,0.73,0.87,0.38,0.4,0,1,1.5905,1.38,8.3551,是,1,23.03678089,17.41649483,0.152536232,1.697525693,-12.64307542,4.385345478,76256700102,1,0,0,1,0,1,0,0,26.56
