Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg
000627.SZ, 天茂集团,3.12,湖北,非银金融,1996-11-12,0.06,0.1,0.12,0.36,0.27,0.3,0.44,0.18,0.062,-0.075,0.009,-0.075,0.021,0.074,0.026,0.168,0,0,0.093333333,0.306666667,4.3339,是,1,33.42857143,198.30943,-0.695652174,2.240380172,2.966589943,0.719905858,15414762995,0,0,1,1,1,1,1,0,4.87,-1.265822785
000628.SZ, 高新发展,16.33,四川,建筑装饰,1996-11-18,0.565,0.464,0.765,0.336,0.176,0.078,0.094,0.166,-0.191,0.064,0.037,0.027,0.07,0.053,0.051,-1.235,0,0,0.598,0.112666667,4.9708,是,1,27.30769231,4.424069304,4.307692308,1.161341659,-17.40660141,3.285185483,5752732400,0,0,0,1,0,1,0,0,8.45,46.32616487
000629.SZ, 攀钢钒钛,3.68,四川,采掘,1996-11-15,0.1564,0.1546,0.0262,0.1652,0.3598,0.1005,-0.6971,-0.257,-0.4395,0.0639,0.069,0.0003,0.19,-0.27,-0.14,0.26,0,0,0.1124,-0.284533333,1.0223,-,0,32.74021352,0,-1.395032802,1.836550741,-6.103304267,3.599726108,34205722342,0,0,0,1,0,1,0,0,2.17,-22.1987315
000630.SZ, 铜陵有色,3.19,安徽,有色金属,1996-11-20,0.26,0.29,0.08,0.08,0.07,0.05,0.02,-0.07,0.19,0.4,0.65,1.02,0.67,0.47,0.49,0.8,0,0,0.21,0,2.4094,是,1,15.19047619,19.27678419,-999,1.604722462,1.835873844,1.323981074,40407761859,0,0,0,1,1,1,1,1,2.57,2.243589744
000631.SZ, 顺发恒业,2.79,吉林,房地产,1996-11-22,0.07,0.04,0.1,0.25,0.42,0.31,0.16,0.22,0.56,0.58,0.56,0.5,0.41,0.27,0.65,1.91,0,1,0.07,0.23,2.5285,是,1,39.85714286,371.8934952,-0.695652174,2.858486641,-1.801350537,1.103421001,6682828644,0,0,1,1,1,1,1,0,3.04,-18.42105263
000632.SZ, 三木集团,4.22,福建,综合,1996-11-21,0.0319,0.0548,0.1013,0.0884,0.0712,0.0527,0.0356,0.0261,0.026,0.0302,0.0298,0.0244,0.0338,0.044,0.0216,0.1105,0,1,0.062666667,0.038133333,3.0795,-,0,67.34042553,0,0.643356643,0.97374778,0.23986047,1.37035233,1964492585,0,0,0,1,1,1,1,0,4.09,-7.456140351
000633.SZ, 合金投资,7.61,新疆,有色金属,1996-11-12,0.0153,0.0087,0.0235,-0.0165,0.0127,-0.0616,0.0686,-0.1096,-0.075,0.0151,0.0062,0.0178,0.0083,0.01,-0.02,0.58,0,0,0.015833333,-0.0342,0.4513,-,0,480.6315789,0,-1.462962963,3.04842407,7.733388131,16.86239752,2930659499,0,0,1,1,0,1,0,0,5.15,-6.049382716
000635.SZ, 英 力 特,8.59,宁夏,化工,1996-11-20,-1.28,0.01,0.23,0.17,0.09,0.31,0.36,0.098,0.17,0.254,0.112,0.59,0.722,0.317,0.303,0.706,0,0,-0.346666667,0.256,7.4493,-,0,10000,0,-2.354166667,2.369133366,-5.088114898,1.153128482,2611092851,0,0,1,1,1,1,1,0,7.77,-0.808314088
000636.SZ, 风华高科,14.69,广东,电子,1996-11-29,0.31,1/1/1900,0.4,0.38,1.14,0.28,0.16,0.08,0.14,0.13,0.1,0.25,0.33,0.09,-0.64,0.26,0,1,0.586666667,0.173333333,10.2578,是,1,25.03977273,75.41404619,2.384615385,2.737358583,-2.959472071,1.432080953,16996524070,0,0,1,1,1,1,1,0,33.7,-0.944032367
000637.SZ, 茂化实华,4.16,广东,化工,1996-11-14,-0.25,0.16,0.03,0.17,0.07,0.19,0.12,0.17,0.14,0.09,0.07,0.01,0.17,0.34,0.025,0.28,0,0,-0.02,0.16,1.6922,是,1,10000,-11.91887855,-1.125,0.618914178,0.294111142,2.458338258,2162681481,0,0,0,1,0,1,0,0,4.13,-22.3880597
000638.SZ, 万方发展,6.22,吉林,综合,1996-11-26,0.01,0.2,-0.06,0.03,-0.48,0.0522,0.0337,-0.1144,0.0098,-0.0389,0.03,0.03,0.32,0.24,0.47,1.81,0,0,0.05,-0.0095,0.5849,-,0,124.4,0,-6.263157895,1.115746561,-5.570252035,10.63429646,1928296727,0,0,0,1,0,1,0,0,6.09,-12.02263083
000639.SZ, 西王食品,4.21,山东,食品饮料,1996-11-26,-0.57,0.17,0.29,-0.7,0.62,0.76,0.3,0.39,0.62,0.96,0.76,0.91,1.5894,-0.05,0.01,0.045,0,0,-0.036666667,0.483333333,3.0794,-,0,10000,0,-1.075862069,1.550054581,0.450891385,1.367149445,4544392280,0,0,0,1,1,1,1,0,6.96,-10.61571125
000650.SZ, 仁和药业,7.15,江西,医药生物,1996-12-10,0.41,0.48,0.45,0.43,0.41,0.31,0.3,0.32,0.3,0.2,0.26,0.48,0.52,0.6752,0.32,0.18,0,1,0.446666667,0.31,4.1007,是,1,16.00746269,48.74082276,0.440860215,3.933718485,-1.8412638,1.74360475,10009558373,0,0,1,1,0,1,0,0,6.1,15.5088853
000651.SZ, 格力电器,36.3,广东,家用电器,1996-11-18,4.43,1/4/1900,3.71,4.11,4.36,3.72,2.56,2.08,4.71,3.61,2.47,1.86,1.52,1.55,1.68,1.58,0,1,4.06,2.786666667,17.182,是,1,8.9408867,45.81489203,0.456937799,1.17917343,-4.938705982,2.112676056,2.04E+11,1.00E+00,1,0,1,0,1,0,1,61.94,12.31435644
000652.SZ, 泰达股份,4.14,天津,综合,1996-11-28,0.1207,0.1633,0.138,0.2139,0.2097,0.202,0.1836,0.1726,0.1679,0.0788,-0.1324,0.0024,0.1941,0.2012,0.11,0.35,0,1,0.140666667,0.186066667,3.7337,是,1,29.43127962,16.56320988,-0.243998567,1.095059647,-0.036349052,1.108819669,6108875747,0,0,0,1,1,1,1,0,5.1,2.729528536
000653.SZ, ST九州,0,福建,-,1996-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,744745614,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000655.SZ, 金岭矿业,6.77,山东,采掘,1996-11-28,0.341,0.215,0.387,0.302,0.169,-0.531,-0.945,0.0175,0.35,0.44,0.36,0.84,0.83,0.38,1.2,0.67,0,0,0.314333333,-0.486166667,5.1531,是,1,21.53764581,14.65540106,-1.646554679,9.878841001,-1.590096136,1.313772292,4030453357,0,0,1,1,1,1,1,0,7.72,2.265861027
000656.SZ, 金科股份,1.74,重庆,房地产,1996-11-28,-4.08,0.61,1.3,1.05,0.72,0.35,0.28,0.27,0.78,0.85,1.1,0.92,0.1,0.07,0.04,0.08,0,0,-0.723333333,0.3,2.3316,-,0,10000,0,-3.411111111,1.072365165,0.043705821,0.746268657,9291105520,0,0,0,1,1,1,1,0,7.09,-8.90052356
000657.SZ, 中钨高新,9.32,海南,有色金属,1996-12-05,0.5,0.48,0.23,0.14,0.1544,0.2037,0.0212,-0.8207,0.035,0.3006,-0.2298,0.0208,0.034,-0.047,0.02,-0.82,0,0,0.403333333,-0.1986,5.0089,是,1,23.10743802,26.15625598,-3.030882847,1.79129418,2.219679763,1.860687975,13023564022,0,0,0,1,0,1,0,0,7.25,-41.16161616
000658.SZ, ST海洋,0,福建,-,1996-12-18,0,0,0,0,0,0,0,0,-0.08,-0.08,-0.027,-0.02,-0.088,-0.112,-0.109,-0.098,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,665771592.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000659.SZ, 珠海中富,3.03,广东,轻工制造,1996-12-03,-0.1449,0.0201,-0.1394,0.0141,0.0174,0.07,-0.45,-0.05,0.03,-0.86,-0.14,0.04,0.21,0.17,0.07,0.12,0,0,-0.088066667,-0.143333333,0.3131,-,0,10000,0,-0.385581395,0.266551084,0.20461131,9.677419355,3895678636,0,0,0,1,0,1,0,0,3.37,-3.503184713
000660.SZ, *ST南华,0,广东,-,1996-12-09,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,-0.59,-0.61,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,316333637.3,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000661.SZ, 长春高新,139,吉林,医药生物,1996-12-18,10.16,1/9/1900,7.46,10.27,5.92,3.89,2.85,2.93,2.42,2.16,2.28,0.83,0.66,0.56,0.153,0.0495,0,1,8.93,3.223333333,44.5982,是,1,15.56550952,9.774268986,1.770423992,4.01478484,-4.254014771,3.116717715,5.62E+10,1.00E+00,0,1,1,0,1,0,0,448.91,-16.49143887
000662.SZ, 天夏退,0,广西,-,1996-12-16,0,0,0,-3.6668,0.138,0.6829,0.4604,-0.0088,0.0334,-0.2173,0.0514,-0.6708,-0.2991,0.0102,0.0263,0.3235,0,0,0,0.378166667,0,-,0,10000,0,-1,0,0,#DIV/0!,273274433.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0.82,0
000663.SZ, *ST永林,8.7,福建,轻工制造,1996-12-06,0.8,0.16,0.11,-0.7,-3.9,0.2,0.36,0.2,-0.1,0.05,0.05,-0.23,0.04,-0.04,0.02,0.13,0,0,0.356666667,0.253333333,2.6997,-,0,24.39252336,0,0.407894737,5.42882009,-4.900318091,3.222580287,2929150182,0,0,1,1,0,1,0,0,3.95,4.945717732
000665.SZ, 湖北广电,5.22,湖北,传媒,1996-12-10,-0.55,-0.45,-0.71,0.09,0.29,0.53,0.48,0.58,0.51,0.47,0.66,0.096,0.06,0.026,0.036,0.1018,0,0,-0.57,0.53,5.1433,-,0,10000,0,-2.075471698,0.70554573,1.74408672,1.014912605,5920897053,0,0,0,1,1,1,1,0,4.44,-20.18348624
000666.SZ, 经纬纺机,8.97,北京,非银金融,1996-12-10,0.6453,0.8538,0.583,0.7,1.11,1.7,0.77,0.65,0.77,0.84,0.7,0.81,0.41,-0.13,0.04,0.27,0,1,0.694033333,1.04,14.0525,是,1,12.92445128,10.07319346,-0.332660256,1.974809815,-4.047675458,0.638320584,6316046100,0,1,0,1,1,1,1,1,8.15,-10.56829511
000667.SZ, 美好置业,0,云南,房地产,1996-12-05,-0.6352,-1.0999,0.0384,0.0262,0.0974,0.2596,0.2598,0.1673,0.0294,0.02,0.06,0.07,0.08,0.21,0.24,0.39,0,0,-0.565566667,0.2289,1.1915,-,0,10000,0,-3.470802388,0.849857766,0.257917733,0,1430853407,0,0,0,1,1,1,1,1,3.88,-58.57142857
000668.SZ, 荣丰控股,11.44,上海,房地产,1996-12-10,-0.33,1/1/1900,-0.16,0.25,0.06,0.07,-0.28,0.17,-0.31,0.01,0.01,0.02,0.39,0.76,1.26,0.4654,0,0,0.37,-0.013333333,8.2963,-,0,30.91891892,0,-28.75,1.388788461,6.810623997,1.378927956,1679871222,0,0,0,1,1,1,1,0,13.51,-12
000669.SZ, *ST金鸿,1.95,吉林,公用事业,1996-12-10,-0.2,-0.971,0.02,-1.93,-2.33,0.49,0.3921,0.5091,0.7821,1.1146,1.4784,-0.0112,-0.4029,0.0044,0.0133,0.2,0,0,-0.383666667,0.463733333,0.6855,-,0,10000,0,-1.827343301,0.351667091,0.060316173,2.84463895,1326797154,0,0,0,1,0,1,0,0,2.1,16.07142857
000670.SZ, *ST盈方,6.03,湖北,电子,1996-12-17,0.0183,0.004,0.016,-0.2524,-0.2177,-0.4053,0.0296,0.0257,0.0105,0.021,0.009,0.0079,0.04,0.01,0.01,0.26,0,0,0.012766667,-0.116666667,0.1008,-,0,472.3237598,0,-1.109428571,0.923192128,-1.505570992,59.82142857,4924262981,0,0,0,1,0,1,0,0,2.25,-14.1025641
000671.SZ, 阳 光 城,0,福建,房地产,1996-12-18,-3.05,-1.75,1.19,0.9,0.66,0.51,0.3,0.43,1.19,0.62,1.04,0.58,1.05,1.08,0.547,0.18,0,0,-1.203333333,0.413333333,1.2607,-,0,10000,0,-3.911290323,0.989435406,0.017785473,0,1531941692,0,0,0,1,1,1,1,1,6.52,-80.31914894
000672.SZ, 上峰水泥,9.27,甘肃,建筑材料,1996-12-18,0.99,1/2/1900,2.54,2.73,1.81,0.97,0.18,0.08,0.46,0.35,0.0042,0.0145,0.0215,0.0166,0.0262,0.1412,0,1,2.083333333,0.41,8.6279,是,1,4.4496,35.26521054,4.081300813,1.153614756,2.928501729,1.074421354,8986295822,0,1,0,1,1,1,1,1,19.51,-13.20224719
000673.SZ, *ST当代,0,山西,传媒,1997-01-24,0,-0.1837,0.0312,-0.7733,-2.0226,0.1386,0.2245,0.3684,-0.0027,0.0109,0.015,-0.115,0.028,-0.22,-0.43,0.02,0,0,-0.050833333,0.243833333,0,-,0,10000,0,-1.208475735,0,0,#DIV/0!,197401027,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.24,0
000675.SZ, ST银山,0,四川,-,1996-12-26,-0.4143,0,0,0,0,0,0,0,-0.37,0,0,-0.1675,0,-0.3917,0,0,0,0,-0.1381,0,0,-,0,10000,0,-999,0,0,#DIV/0!,907941080.3,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000676.SZ, 智度股份,6.46,广东,传媒,1996-12-24,-0.3171,0.1046,-2.3059,0.4772,0.7388,0.546,0.4552,0.0111,-0.218,0.0669,-0.4373,-0.2524,0.0377,-0.32,-0.0894,0.1018,0,0,-0.839466667,0.337433333,2.792,-,0,10000,0,-3.487800059,3.740063439,-3.893397424,2.313753582,8246235039,0,0,1,1,0,1,0,0,6.66,22.11720227
000677.SZ, 恒天海龙,2.91,山东,化工,1996-12-26,0.06,0.09,0.0076,0.0082,0.0015,0.0022,0.0052,0.0634,-0.4973,-0.3021,1.2843,-1.172,-0.43,0.11,-0.21,0.67,0,0,0.052533333,0.0236,0.4801,-,0,55.39340102,0,1.225988701,3.869391447,-1.517927344,6.061237242,2514175829,0,0,1,1,0,1,0,0,2.76,-2.348993289
000678.SZ, 襄阳轴承,6.6,湖北,汽车,1997-01-06,-0.27,-0.11,-0.2,0.03,-0.13,0.03,0.03,-0.18,0.01,-0.07,0.02,0.09,0.08,0.04,0.04,0.101,0,0,-0.193333333,-0.04,1.8984,-,0,10000,0,3.833333333,0.780516667,1.021492211,3.476611884,3033437860,0,0,0,1,0,1,0,0,4.8,16.81415929
000679.SZ, 大连友谊,5.9,辽宁,房地产,1997-01-24,-0.1407,-0.61,0.07,-0.92,-1.16,0.0366,0.3752,-0.52,0.16,0.4495,0.426,0.49,1.05,0.76,0.55,0.13,0,0,-0.2269,-0.036066667,1.0362,-,0,10000,0,5.291127542,0.38013408,-4.873627396,5.69388149,2102760000,0,0,0,1,0,1,0,0,2.8,-17.82729805
000680.SZ, 山推股份,4.8,山东,机械设备,1997-01-22,0.4207,0.148,0.0812,0.0457,0.0649,0.0514,0.035,-0.7056,0.0374,-0.2789,0.03,0.63,1.11,0.56,0.67,0.64,0,0,0.216633333,-0.2064,3.2585,是,1,22.15725496,18.0558211,-2.049580103,1.380004377,3.586004075,1.473070431,7204105978,0,0,0,1,1,1,1,0,3.76,16.22276029
000681.SZ, 视觉中国,14.99,江苏,传媒,1997-01-21,0.1416,0.2182,0.202,0.3127,0.4585,0.4151,0.3064,0.2299,0.2348,0.02,0.03,0.03,0.003,0.02,-0.17,-0.612,0,1,0.187266667,0.317133333,4.8129,是,1,80.04627981,10.5951166,-0.409501787,1.659444053,-15.60489363,3.114546323,10501655766,0,0,0,1,0,1,0,0,13,21.8699187
000682.SZ, 东方电子,8.3,山东,电气设备,1997-01-21,0.33,0.2594,0.2075,0.18,0.1369,0.0649,0.0611,0.0513,0.0452,0.0373,0.0251,0.0222,0.0206,0.0219,0.0193,0.0185,0,1,0.265633333,0.0591,3.0946,是,1,31.24607855,22.93527398,3.49464185,1.620903335,24.02496293,2.682091385,11128034158,0,0,0,1,0,1,0,0,4.93,3.233830846
000683.SZ, 远兴能源,7.07,内蒙古,化工,1997-01-31,0.73,1/1/1900,0.02,0.18,0.33,0.18,-0.16,0.04,0.15,0.02,0.13,0.23,0.14,1.78,0.21,0.24,0,0,0.703333333,0.02,3.4598,是,1,10.0521327,20.42556313,34.16666667,0.847063536,1.846803097,2.043470721,25605833019,0,1,0,1,0,1,0,1,2.16,-9.821428571
000685.SZ, 中山公用,7.51,广东,公用事业,1997-01-23,0.73,0.99,0.93,0.71,0.47,0.72,0.65,1.05,0.96,0.78,0.47,1.83,1.11,1.36,0.95,0.1335,0,1,0.883333333,0.806666667,10.6252,是,1,8.501886792,30.11965813,0.095041322,0.627699665,3.117966909,0.706810225,11078086246,0,1,0,1,1,1,1,1,8.3,6.827880512
000686.SZ, 东北证券,7.65,吉林,非银金融,1997-02-27,0.0987,0.69,0.57,0.43,0.13,0.28,0.58,1.34,0.54,0.49,0.2,-0.24,0.82,1.43,0.71,2.36,0,1,0.4529,0.733333333,7.7095,是,1,16.89114595,101.3432708,-0.382409091,0,0,0.992282249,17904464800,0,0,0,1,1,1,1,1,9.82,17.69230769
000687.SZ, *ST华讯,0,河北,国防军工,1997-02-21,-0.1866,-0.949,-1.4264,-1.4903,-0.6448,0.173,0.2127,-0.3607,0.019,-0.21,0.011,0.115,0.088,0.103,-0.212,0.224,0,0,-0.854,0.008333333,0,-,0,10000,0,-103.48,0,0,#DIV/0!,222197815,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,1.69,0
000688.SZ, 国城矿业,10.59,重庆,有色金属,1997-01-20,0.1647,0.1865,0.1343,0.1538,0.3561,0.3626,0.206,0.2536,0.2837,0.2482,-0.047,0.0047,-0.0541,-0.016,-0.0297,3.0703,0,1,0.161833333,0.274066667,2.4217,是,1,65.4376931,21.10068468,-0.409511068,0.137736999,-0.081766941,4.372961143,11835891462,0,0,0,1,0,1,0,0,9.93,-34.66995682
000689.SZ, ST宏业,0,广东,-,1996-12-31,-0.76,0,0,0,0,0,0,0,-0.42,0,0,-0.32,-0.29,0,-0.24,0,0,0,-0.253333333,0,0,-,0,10000,0,-999,0,0,#DIV/0!,543046400,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000690.SZ, 宝新能源,5.39,广东,公用事业,1997-01-28,0.08,0.38,0.84,0.41,0.21,0.05,0.33,0.37,0.59,0.64,0.26,0.1,0.19,0.4887,0.3153,0.4278,0,1,0.433333333,0.25,5.1878,是,1,12.43846154,35.63718638,0.733333333,1.959051773,6.636270964,1.038976059,11728035576,0,1,0,1,1,1,1,1,7.3,-17.07692308
000691.SZ, 亚太实业,4.58,甘肃,房地产,1997-02-28,0.0043,0.0501,0.0557,-0.0315,0.034,-0.03,0.0042,0.0359,-0.0648,0.0081,0.0035,0.0129,0.0305,0.0203,-0.0751,0.0753,0,0,0.0367,0.003366667,0.4388,-,0,124.7956403,0,9.900990099,0.642105498,-0.539357931,10.43755697,1480576600,0,0,0,1,0,1,0,0,4.58,0.881057269
000692.SZ, 惠天热电,2.71,辽宁,公用事业,1997-02-27,-3.6382,-0.4147,-1.825,-0.2168,0.0112,-0.12,0.0987,0.1399,0.0985,0.08,0.107,0.1658,0.15,0.1475,-0.0678,0.0446,0,0,-1.9593,0.039533333,-3.5067,-,0,10000,0,-50.56070826,0.331570874,-0.665086767,-0.772806342,1443977365,0,0,0,1,1,1,1,1,2.91,-20.29411765
000693.SZ, 华泽退,0,四川,-,1997-02-26,0,0,0,0,0,-4.2094,-0.6769,-0.286,0.3905,0.2693,-0.267,-0.31,0.03,-0.35,0.02,0.13,0,0,0,-1.7241,0,-,0,10000,0,-1,0,0,#DIV/0!,201092011.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000695.SZ, 滨海能源,11.72,天津,轻工制造,1997-02-18,-0.4611,-0.2564,-0.0743,0.06,0.1644,0.0439,0.0175,0.0154,0.0152,0.01,0.01,0.02,0.02,-0.21,0.009,0.015,0,0,-0.263933333,0.0256,0.9063,-,0,10000,0,-11.30989583,0.858834129,2.730287792,12.93170032,2603569157,0,0,0,1,0,1,0,0,7.1,-21.34228188
000697.SZ, 炼石航空,5.22,陕西,国防军工,1997-03-25,-1.1943,-0.8259,-0.714,-2.3056,0.0425,0.1034,-0.068,0.1068,0.1527,0.1327,0.093,-0.254,-0.395,0.055,-0.315,-0.314,0,0,-0.9114,0.0474,-0.5825,-,0,10000,0,-20.2278481,0.269271797,-0.776840875,-8.961373391,3505835828,0,0,0,1,1,1,1,1,11.67,-27.5
000698.SZ, 沈阳化工,4.11,辽宁,化工,1997-02-20,-2.16,0.13,0.44,-0.91,0,0,0,0.23,0.029,0.06,-0.24,0.32,0.33,0.1,0.21,0.3656,0,0,-0.53,0.076666667,2.4389,-,0,10000,0,-7.913043478,0.931446914,0.896116238,1.685185944,3368204163,0,0,0,1,0,1,0,0,4.71,-25.81227437
000699.SZ, S*ST佳纸,0,黑龙江,-,1997-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,184232880,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0
000700.SZ, 模塑科技,6.91,江苏,汽车,1997-02-28,0.537,-0.222,0.016,0.123,0.012,0.14,0.26,0.836,0.796,0.702,0.5914,0.246,0.11,0.0848,0.1429,0.1108,0,0,0.110333333,0.412,3.2154,-,0,62.62839879,0,-0.732200647,0.901287569,1.245905067,2.14903278,6343486338,0,0,0,1,0,1,0,0,5.45,48.92241379
000701.SZ, 厦门信达,6.51,福建,电子,1997-02-26,-0.1439,-0.152,-0.2855,-6.4029,-0.2335,-0.0843,0.093,0.31,0.55,1.01,0.32,0.29,0.238,0.1994,0.192,0.1878,0,0,-0.1938,0.106233333,0.9377,-,0,10000,0,-2.824286163,1.05662534,0.2873582,6.942518929,4567273470,0,0,0,1,0,1,0,0,5.1,11.09215017
000702.SZ, 正虹科技,5.57,湖南,农林牧渔,1997-03-18,-0.435,-0.8412,0.1258,0.0351,0.2091,0.0604,0.0076,0.0183,0.0976,-0.0984,0.0142,0.02,0.03,0.03,0.04,-0.36,0,0,-0.383466667,0.028766667,0.8554,-,0,10000,0,-14.33024334,0.529559657,0.530745837,6.511573533,1930700960,0,0,0,1,0,1,0,0,5.84,-1.936619718
000703.SZ, 恒逸石化,7.35,广西,化工,1997-03-28,-0.3,0.91,1.07,1.13,0.79,0.99,0.61,0.16,-0.31,0.37,0.27,3.71,0.02,-0.14,-0.11,0.252,0,0,0.56,0.586666667,6.6246,-,0,13.125,0,-0.045454545,0.747407216,0.437376069,1.109500951,26947309653,0,1,0,1,1,1,1,1,12.8,4.551920341
000705.SZ, 浙江震元,8.6,浙江,医药生物,1997-04-10,0.23,0.23,0.27,0.63,0.21,0.18,0.14,0.11,0.12,0.39,0.36,0.25,0.1681,0.142,0.0977,0.0617,0,1,0.243333333,0.143333333,5.7538,是,1,35.34246575,25.75741278,0.697674419,1.926736155,-12.9384832,1.494664396,2873460260,0,0,0,1,1,1,1,0,7.26,8.448928121
000707.SZ, *ST双环,7.85,湖北,化工,1997-04-15,1.881,0.9105,-1.035,0.0243,0.2925,-1.6078,-1.3532,0.0255,0.0166,-1.4301,0.02,0.762,0.137,0.009,0.38,0.2,0,0,0.5855,-0.9785,3.159,-,0,13.40734415,0,-1.598364844,0.911806772,6.60418618,2.484963596,3643544255,0,1,0,1,0,1,0,0,2.27,-16.66666667
000708.SZ, 中信特钢,14.81,湖北,钢铁,1997-03-26,1.38,1/1/1900,1.19,1.81,1.135,0.879,0.651,0.602,0.596,0.449,0.486,1.302,1.25,0.741,0.447,0.72,0,1,1.383333333,0.710666667,7.0905,是,1,10.7060241,49.72299301,0.946529081,1.003770225,1.700179242,2.088710246,7.47E+10,1.00E+00,1,0,1,0,1,0,1,21.79,-13.69463869
000709.SZ, 河钢股份,2.27,河北,钢铁,1997-04-16,0.13,0.24,0.12,0.2,0.32,0.17,0.15,0.05,0.066,0.011,0.01,0.13,0.21,0.14,0.48,0.95,0,1,0.163333333,0.123333333,4.9718,是,1,13.89795918,29.63942112,0.324324324,0.476206299,0.437270558,0.456575083,23465264879,0,1,0,1,1,1,1,1,2.24,0.442477876
000710.SZ, 贝瑞基因,10.26,四川,医药生物,1997-04-22,-0.82,-0.31,0.6,1.1,0.76,0.92,-0.0277,-0.086,0.0455,-0.0407,0.0026,0.0033,0.0534,0.0691,0.0186,-0.0839,0,0,-0.176666667,0.268766667,6.49,-,0,10000,0,-1.657323577,2.450430284,15.70448115,1.580893683,3638256175,0,0,1,1,0,1,0,0,38.06,-10.07887818
000711.SZ, 京蓝科技,1.93,黑龙江,公用事业,1997-04-11,-1.32,-1.25,-2.3,-1.03,0.12,0.43,0.06,0.23,-0.45,-0.17,0.01,0.17,0.09,0.01,0.05,0.13,0,0,-1.623333333,0.24,-0.4937,-,0,10000,0,-7.763888889,0.643051892,-0.359265628,-3.909256634,1975678885,0,0,0,1,1,1,1,1,2.64,-31.80212014
000712.SZ, 锦龙股份,12.98,广东,非银金融,1997-04-15,-0.44,-0.15,0.07,0.08,-0.2,0.22,0.41,1.02,0.43,0.118,0.067,0.07,0.51,0.66,0.07,0.2815,0,0,-0.173333333,0.55,3.1803,-,0,10000,0,-1.315151515,0,0,4.081375971,11630080000,0,0,0,1,0,1,0,0,15.81,0.309119011
000713.SZ, 丰乐种业,8.73,安徽,农林牧渔,1997-04-22,0.0958,0.298,0.1149,0.1335,0.178,0.039,0.07,0.1018,0.204,0.1866,0.23,0.1832,0.3567,0.2998,0.1294,0.16,0,1,0.169566667,0.070266667,3.1334,是,1,51.48417535,20.88062932,1.413187856,1.956943421,4.608752325,2.786110934,5360350775,0,0,0,1,0,1,0,0,17.4,-3.107658158
000715.SZ, 中兴商业,7.17,辽宁,商业贸易,1997-05-08,0.21,0.33,0.2334,0.37,0.32,0.3,0.32,0.25,0.3,0.38,0.3595,0.45,0.24,0.33,0.22,0.2758,0,1,0.2578,0.29,4.1746,-,0,27.81225756,0,-0.111034483,2.532206115,-1.625806454,1.717529823,2980704800,0,0,1,1,0,1,0,0,5.15,-19.61883408
000716.SZ, 黑芝麻,6.72,广西,食品饮料,1997-04-18,-0.189,-0.147,0.012,0.045,0.084,0.175,0.026,0.473,0.242,0.189,0.104,0.069,0.909,-0.035,-0.214,0.032,0,0,-0.108,0.224666667,3.3268,-,0,10000,0,-1.480712166,0.899464723,1.271956938,2.01995912,4999676976,0,0,0,1,0,1,0,0,3.3,-16
000717.SZ, 韶钢松山,2.91,广东,钢铁,1997-05-08,-0.5324,0.7874,0.7692,0.7537,1.3666,1.0401,0.04,-1.07,-0.57,0.05,-1.17,-0.68,0.0125,0.0555,-0.9652,0.5927,0,0,0.3414,0.003366667,3.7917,是,1,8.523725835,-5.603460176,100.4059406,0.512917686,1.61476448,0.767465781,7053390667,0,1,0,1,1,1,1,1,4.27,2.105263158
000718.SZ, 苏宁环球,2.82,吉林,房地产,1997-04-08,0.118,0.207,0.3421,0.4056,0.3363,0.3782,0.353,0.339,0.373,0.24,0.42,0.39,0.45,0.42,0.4,0.44,0,1,0.222366667,0.356733333,3.1324,是,1,12.68175686,142.619164,-0.376658568,2.421133432,5.646448188,0.900268165,8557674603,0,1,1,1,1,1,1,1,3.43,-14.54545455
