Code,Name,Close,Location,Industry,List_date,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2016_18,AVG_EPS_2011_13,Net_Asset,Div,Dividend,PE18_20,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,,,,,,,,,Price201231
000012.SZ, 南  玻Ａ,10.11,广东,建筑材料,1992/2/28,0.25,0.17,0.16,0.35,0.38,0.3,0.42,0.74,0.13,0.57,0.7,0.68,0.35,0.41,0,1,0.19,0.43,3.326,是,1,52.29,40.0701,-0.55,1.2149,3.3333,3.04,27329159752,0,0,0,1,0,1,0,0,7.38
000013.SZ, *ST石化A,0,广东,-,1992/5/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,749286798.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000014.SZ, 沙河股份,7.35,广东,房地产,1992/6/2,0.02,0.1,0.7238,0.0378,0.1418,0.2626,0.3013,0.1426,0.1386,0.2692,0.35,0.3977,0.216,0.014,0,1,0.28,0.19,4.4335,是,1,26.13,10.5228,0.45,1.69,2.513,1.66,1557164044,0,0,0,1,0,1,0,0,8.28
000015.SZ, PT中浩A,0,广东,-,1992/6/25,0,0,0,0,0,0,0,-0.3533,-0.3528,-0.3525,-0.352,-0.3526,-0.36,-0.35,0,0,0,-0.24,0,-,0,10000,0,-1,0,0,#DIV/0!,1076911927,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000016.SZ, 深康佳Ａ,6.23,广东,家用电器,1992/3/27,0.1984,0.0881,0.1708,2.1001,0.0397,-0.52,0.0437,0.0375,0.0381,0.0207,0.0697,0.1255,0.2083,0.348,0,0,0.15,0.04,3.5003,是,1,40.87,56.782,2.83,0.9318,0.2616,1.78,15218214979,0,0,0,1,0,1,0,0,6.61
000017.SZ, *ST中华A,3.64,广东,汽车,1992/3/31,0.0069,-0.013,-0.0029,0.003,0.0047,-0.0003,0.0089,2.857,-0.0951,0.072,0.1169,-0.2206,-0.0936,0.1314,0,0,0,0.92,0.0198,-,0,10000,0,-1,1.3125,-2.1825,183.84,1587882087,0,0,0,1,0,1,0,0,2.41
000018.SZ, 神城A退,0,北京,-,1992/6/16,0,0,-1.004,0.22,0.28,1.5,0.0254,0.0486,0,-0.1,0.02,0.07,-0.15,-0.69,0,0,-0.33,0.02,0,-,0,10000,0,-14.57,0,0,#DIV/0!,458526153,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000019.SZ, 深粮控股,6.73,广东,商业贸易,1992/10/12,0.3515,0.3154,0.2675,-0.1089,0.2139,-0.1171,0.0443,0.174,0.297,0.0323,0.031,-0.07,0.07,0.24,0,0,0.31,0.17,3.9872,是,1,21.61,63.4129,0.81,2.6883,4.0119,1.69,8298253829,0,0,1,1,0,1,0,0,7.5
000020.SZ, 深华发Ａ,9.03,广东,电子,1992/4/28,0.0241,0.0193,0.0116,0.0034,0.0193,-0.0238,0.0271,-0.023,0.0115,0.0385,0.0324,0.0147,0.0267,0.0913,0,0,0.02,0.01,1.1875,-,0,492.55,0,2.53,1.4922,4.623,7.6,2542787818,0,0,0,1,0,1,0,0,9.99
000021.SZ, 深科技,15.89,广东,电子,1994/2/2,0.5826,0.2395,0.3603,0.3679,0.1457,0.1228,0.1332,0.171,0.0709,0.1906,0.2913,0.29,0.3598,0.8064,0,1,0.39,0.13,5.1554,是,1,40.32,25.0568,2.15,1.2359,2.3976,3.08,24776007673,0,0,0,1,0,1,0,0,19.01
000023.SZ, 深天地Ａ,12.37,广东,建筑材料,1993/4/29,-0.0573,0.3663,0.1897,0.2198,0.0717,0.1926,0.1243,0.1083,0.0373,0.0668,0.0948,0.177,0.1536,0.1453,0,1,0.17,0.09,3.3487,-,0,74.41,2.7301,0.85,1.1423,5.0509,3.69,2206224216,0,0,0,1,0,1,0,0,16.3
000024.SZ, 招商地产,0,广东,-,1993/6/7,0,0,0,0,0,0,1.66,2.447,1.9323,1.5092,1.17,0.9574,0.9408,1.52,0,0,0,2.01,0,-,0,10000,0,-1,0,0,#DIV/0!,1.04E+11,1,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000025.SZ, 特  力Ａ,14.67,广东,汽车,1993/6/21,0.1338,0.5096,0.2924,0.2249,0.0915,0.1538,0.047,0.0313,0.0324,0.0098,0.0163,0.0286,0.02,0.05,0,1,0.31,0.04,3.0402,是,1,47.03,8.2417,7.45,2.0715,-5.8803,4.83,6224482141,0,0,1,1,0,1,0,0,16.9
000026.SZ, 飞亚达,12.01,广东,轻工制造,1993/6/3,0.6764,0.4943,0.419,0.3196,0.2522,0.3099,0.371,0.331,0.295,0.406,0.377,0.281,0.259,0.244,0,1,0.53,0.33,6.5405,是,1,22.66,39.6623,0.59,2.444,11.73,1.84,7121251035,0,0,1,1,0,1,0,0,11.43
000027.SZ, 深圳能源,8.05,广东,公用事业,1993/9/3,0.78,0.43,0.17,0.19,0.34,0.45,0,0,0,0.43,0.64,0.91,0.47,0.79,0,0,0.46,0,5.6679,是,1,17.5,11.6519,-999,0.9381,0.5673,1.42,41960179059,0,0,0,1,1,1,1,0,6.09
000028.SZ, 国药一致,33.6,广东,医药生物,1993/8/9,3.27,2.97,2.83,2.47,2.8,2.1,1.9,1.81,1.65,1.15,0.91,0.67,0.537,0.434,0,1,3.02,1.79,32.5799,是,1,11.11,20.206,0.69,1.4445,2.2929,1.03,16979516146,0,1,0,1,1,1,1,1,45.8
000029.SZ, 深深房Ａ,7.2,广东,房地产,1993/9/15,0.2869,0.5461,0.4977,0.1829,0.308,0.2977,0.2946,0.2256,0.1056,0.1,0.0838,0.02,0.0189,0.0288,0,1,0.44,0.21,3.7537,是,1,16.23,30.2151,1.13,3.28,-1.5371,1.92,7455934200,0,0,1,1,0,1,0,0,7.14
000030.SZ, 富奥股份,7.69,吉林,汽车,1993/9/29,0.52,0.5,0.49,0.64,0.52,0.39,0.48,0.44,-0.0128,5.0484,3.6934,0.0281,-0.2952,-0.0765,0,1,0.5,0.3,4.0113,是,1,15.28,33.2301,0.66,1.5283,22.8707,1.92,12764392383,0,0,0,1,0,1,0,0,7.34
000031.SZ, 大悦城,3.35,广东,房地产,1993/10/8,-0.09,0.61,0.77,0.52,0.4,0.4,0.33,0.29,0.28,0.23,0.26,0.21,0.08,0.61,0,1,0.43,0.3,4.2813,-,0,7.79,30.6364,0.43,1.5237,0.1766,0.78,15859359354,0,1,0,1,1,1,1,1,4.4
000032.SZ, 深桑达Ａ,17.11,广东,通信,1993/10/28,0.36,0.32,0.26,0.06,0.14,0.16,0.09,0.04,0.77,0.12,0.123,0.175,0.31,0.449,0,1,0.31,0.3,3.8272,-,0,54.61,24.6787,0.04,2.3833,-2.6783,4.47,7925553098,0,0,1,1,0,1,0,0,17.9
000033.SZ, 新都退,0,广东,-,1994/1/3,0,0,0,0,0.01,0.21,-1.3647,0.0106,-0.0773,0.0085,0.0127,-0.073,0.0107,0.0057,0,0,0,-0.48,0,-,0,10000,0,-1,0,0,#DIV/0!,730524059.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000034.SZ, 神州数码,15.52,广东,计算机,1994/5/9,0.9509,1.074,0.7834,1.1053,0.67,0.06,0.17,0.05,0.01,0.05,1.39,0.37,-0.72,-0.8,0,1,0.94,0.08,7.126,是,1,16.58,19.5664,11.21,1.0314,0.0731,2.18,10942735415,0,0,0,1,0,1,0,0,21.46
000035.SZ, 中国天楹,5.5,江苏,公用事业,1994/4/8,0.26,0.3018,0.1602,0.1729,0.1709,0.37,0.35,5.99,-3.37,-0.15,0.31,-0.12,-0.0664,0.79,0,1,0.24,0.99,4.6333,-,0,22.85,0,-0.76,0.8333,-0.2732,1.19,11180333426,0,0,0,1,1,1,1,0,4.11
000036.SZ, 华联控股,4.63,广东,房地产,1994/6/17,0.37,0.551,0.849,1.177,1.18,0.0612,0.0306,0.071,0.0525,0.0618,0.2053,0.2505,-0.353,-0.34,0,1,0.59,0.05,3.3057,是,1,7.85,72.6018,10.49,2.7712,-2.5713,1.4,5460877212,0,1,1,1,1,1,1,1,3.98
000037.SZ, 深南电A,7.33,广东,公用事业,1994/7/1,0.1062,0.04,0.03,0.03,2.17,-1.05,-0.55,0.09,0,0,-0.19,0.12,0.02,0.22,0,0,0.06,-0.15,3.4089,-,0,124.8,48.4128,-1.38,2.3618,-34.6452,2.15,4936625661,0,0,1,1,0,1,0,0,10.92
000038.SZ, 深大通,8.72,广东,传媒,1994/8/8,0.1521,0.2341,-4.4946,0.6706,0.9278,0.062,-0.51,0.021,0.0216,0.02,0.28,0.22,1.7,0.18,0,0,-1.37,-0.16,5.4881,-,0,10000,0,7.79,5.3173,-3.0557,1.59,6048534738,0,0,1,1,0,1,0,0,9.6
000039.SZ, 中集集团,16.75,广东,机械设备,1994/4/8,1.41,0.37,1.1,0.81,0.14,0.71,0.92,0.81,0.73,1.37,1.13,0.36,0.53,1.19,0,1,0.96,0.82,12.24,是,1,17.45,27.9031,0.17,1.1026,0.6241,1.37,59209873827,1,0,0,1,1,1,1,0,14.99
000040.SZ, 东旭蓝天,3.54,广东,公用事业,1994/8/8,-0.6866,-0.6435,0.83,0.41,0.19,0.13,0.11,0.22,0.41,0.3,0.21,0.14,-0.24,0.16,0,0,-0.17,0.25,8.187,-,0,10000,0,-1.68,1.3174,2.0533,0.43,3910478278,0,0,0,1,1,1,1,0,3.49
000042.SZ, 中洲控股,7.22,广东,房地产,1994/9/21,0.4232,1.184,0.6719,0.9256,0.3959,0.8377,0.6381,1.6934,1.72,1.3325,1.5114,1.1135,0.0283,0.8427,0,1,0.76,1.35,11.8431,是,1,9.5,10.135,-0.44,1.8017,0.3068,0.61,5617823125,0,1,0,1,1,1,1,1,9.14
000045.SZ, 深纺织Ａ,10.1,广东,电子,1994/8/15,0.07,0.04,-0.04,0.1,-0.17,0.02,-0.22,0.1,-0.24,0.15,0.14,0.16,0.19,0.05,0,0,0.02,-0.12,5.4478,是,1,432.86,0,-1.19,3.9666,42.3387,1.85,4112955460,0,0,1,1,0,1,0,0,7.17
000046.SZ, 泛海控股,1.76,北京,非银金融,1994/9/12,-0.8894,0.2107,0.1791,0.5564,0.6045,0.4433,0.342,0.2592,0.1716,0.0566,0.054,0.177,0.094,0.853,0,1,-0.17,0.26,3.1959,-,0,10000,47.4604,-1.65,1.1855,0.0951,0.55,15328791935,0,0,0,1,1,1,1,0,3.28
000047.SZ, ST中侨,0,广东,-,1994/10/21,0,0,0,0,0,0,0,0,0,-0.3127,0,0.1662,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,966848793.5,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0
000048.SZ, 京基智农,17.36,广东,农林牧渔,1994/11/1,2.153,2.735,1.1193,0.7083,0.0153,0.52,0.29,-0.0231,0.0709,1.2361,-0.1207,0.1171,0.0924,0.062,0,0,2,0.11,6.8384,是,1,8.67,27.4219,16.78,1.0878,-1.6905,2.54,11853381478,0,1,0,1,0,1,0,1,22.9
000049.SZ, 德赛电池,46.32,广东,电子,1995/3/20,3.2321,2.4409,1.9556,1.4643,1.2439,1.1217,1.1428,1.5057,1.0498,0.872,0.5216,-0.2605,0.0114,0.0522,0,1,2.54,1.23,13.6565,是,1,18.22,28.8818,1.06,1.1896,2.8987,3.39,14534921321,0,0,0,1,0,1,0,0,67.6
000050.SZ, 深天马Ａ,12.73,广东,电子,1995/3/15,0.6749,0.4049,0.4599,0.5761,0.4062,0.4901,0.7116,0.25,0.0948,0.1761,0.1226,-0.3581,0.0163,0.26,0,1,0.51,0.35,13.6582,是,1,24.8,19.7561,0.46,0.8503,1.2032,0.93,33105860994,0,0,0,1,1,1,1,0,14.74
000055.SZ, 方大集团,4.83,广东,建筑装饰,1996/4/15,0.35,0.31,1.91,0.97,0.91,0.14,0.13,0.11,0.03,0.09,0.11,0.1,0.05,0.0629,0,1,0.86,0.09,4.9444,-,0,5.64,15.6465,8.52,1.2098,2.6575,0.98,4553226722,0,1,0,1,1,1,1,1,4.47
000056.SZ, 皇庭国际,4.37,广东,房地产,1996/7/8,-0.26,0.04,0.08,0.15,0.1,0.09,-1.26,10.51,0.08,-0.56,-0.75,0.03,-0.12,0.33,0,0,-0.05,3.11,4.0485,-,0,10000,0,-1.02,0.2457,0.9405,1.08,4228303392,0,0,0,1,1,1,1,0,3.03
000058.SZ, 深 赛 格,6.13,广东,商业贸易,1996/12/26,0.021,0.0635,0.0225,0.1777,0.1371,0.0946,0.0616,0.0692,0.0581,0.0879,0.0755,-0.3977,0.062,0.08,0,1,0.04,0.06,1.5423,是,1,171.87,47.2543,-0.43,1.5354,0.9576,3.97,7105023432,0,0,0,1,0,1,0,0,6.72
000059.SZ, 华锦股份,7.39,辽宁,化工,1997/1/30,0.2,0.62,0.63,1.15,1.13,0.21,-1.3216,-0.1293,0.0163,0.7014,0.3437,0.1634,0.3206,0.2,0,0,0.48,-0.48,8.4628,是,1,15.29,37.8536,-2.01,1.7207,2.9063,0.87,11531980692,0,0,0,1,1,1,1,1,5.52
000060.SZ, 中金岭南,4.95,广东,有色金属,1997/1/23,0.26,0.24,0.26,0.46,0.15,0.09,0.23,0.2,0.21,0.46,0.45,0.4,0.39,1.65,0,1,0.25,0.21,3.2392,是,1,19.54,30.1626,0.19,1.8777,1.4837,1.53,17778237546,0,0,0,1,0,1,0,0,4.82
000061.SZ, 农 产 品,6.22,广东,商业贸易,1997/1/10,0.1858,0.1828,0.0252,0.0082,0.0521,0.0121,0.0497,0.0666,0.0346,0.2691,0.36,0.11,0.13,0.44,0,1,0.13,0.05,3.1834,是,1,47.38,32.8265,1.61,0.4517,0.5638,1.95,9842391960,0,0,0,1,0,1,0,0,7.05
000062.SZ, 深圳华强,16.67,广东,电子,1997/1/30,0.5971,0.6024,0.9504,0.5716,0.5904,0.5556,0.72,0.618,0.422,0.07,0.29,0.3,0.15,0.38,0,1,0.72,0.59,5.2935,是,1,23.26,24.9013,0.22,1.6736,1.1746,3.15,17926885779,0,0,0,1,0,1,0,0,12.44
000063.SZ, 中兴通讯,32.16,广东,通信,1997/11/18,0.92,1.22,-1.67,1.08,-0.57,0.77,0.77,0.39,-0.83,0.61,1.15,1.35,1.2,1.29,0,0,0.16,0.11,9.39,是,1,205.28,17.9236,0.42,1.438,0.9922,3.42,1.30E+11,1,0,0,1,0,1,0,0,33.65
000065.SZ, 北方国际,7.88,北京,建筑装饰,1998/6/5,0.9,0.91,0.77,0.97,0.95,0.82,0.73,0.74,0.74,0.45,0.27,0.35,0.22,-0.29,0,1,0.86,0.74,7.1142,是,1,9.16,10.0242,0.17,1.7286,1.5374,1.11,6002414566,0,1,0,1,1,1,1,1,7.46
000066.SZ, 中国长城,14.04,广东,计算机,1997/6/26,0.317,0.38,0.336,0.204,0.025,-0.027,0.044,0.022,-0.181,0.076,0.167,0.795,0.021,0.214,0,0,0.34,-0.04,3.0597,是,1,40.77,22.8478,-9.98,1.5842,1.2177,4.59,33257322490,0,0,0,1,0,1,0,0,18.99
000068.SZ, 华控赛格,3.06,广东,公用事业,1997/6/11,-0.165,0.006,-0.132,0.0324,0.0099,0.007,-0.1208,-0.0415,0.0035,-0.0456,0.0395,-2.1484,0.0231,-0.2443,0,0,-0.1,-0.05,0.3602,-,0,10000,0,0.83,1.3279,0.1697,8.5,2657612665,0,0,0,1,0,1,0,0,3.25
000069.SZ, 华侨城Ａ,6.2,广东,房地产,1997/9/10,1.5633,1.5044,1.2907,1.0533,0.8395,0.637,0.6566,0.6062,0.5294,0.568,0.978,0.551,0.35,0.66,0,1,1.45,0.6,9.461,是,1,4.27,19.9411,1.43,1.6177,0.3182,0.66,74226234931,1,1,0,1,1,1,1,1,7.09
000070.SZ, 特发信息,6.54,广东,通信,2000/5/11,0.014,0.4096,0.4393,0.4236,0.6245,0.3349,0.2051,0.23,0.19,0.1471,0.251,0.1653,0.1417,0.0442,0,1,0.29,0.21,3.5058,-,0,22.74,17.4327,0.38,1.394,0.9605,1.87,6304733008,0,0,0,1,0,1,0,0,9.21
000078.SZ, 海王生物,3.18,广东,医药生物,1998/12/18,-0.11,0.091,0.156,0.2427,0.1876,0.6467,0.0325,0.1644,0.0905,0.0805,0.0715,0.0217,0.0372,0.0626,0,1,0.05,0.1,2.1371,-,0,69.64,0,-0.52,1.0552,0.206,1.49,9022733083,0,0,0,1,1,1,1,0,4.01
000088.SZ, 盐 田 港,5.19,广东,交通运输,1997/7/28,0.18,0.19,0.24,0.21,0.18,0.22,0.23,0.2,0.2111,0.2854,0.3295,0.3696,0.4602,0.5188,0,1,0.2,0.21,3.8186,是,1,25.52,8.1053,-0.05,2.2678,8.6271,1.36,12595305783,0,0,1,1,1,1,1,0,6.32
000089.SZ, 深圳机场,7.2,广东,交通运输,1998/4/20,0.0137,0.2895,0.3257,0.3225,0.2743,0.2661,0.1584,0.2511,0.28,0.3544,0.4225,0.3402,0.142,0.3302,0,1,0.21,0.23,5.8149,-,0,34.35,27.633,-0.09,0.6877,-136.1911,1.24,16795802279,0,0,0,1,1,1,1,0,8.17
000090.SZ, 天健集团,5.18,广东,房地产,1999/7/21,0.738,0.6042,0.54,0.5,0.37,0.71,0.76,0.6849,0.498,0.445,0.2426,0.1264,-0.3771,0.5692,0,1,0.63,0.65,4.5287,是,1,8.26,57.4382,-0.03,1.5009,0.6622,1.14,11659723508,0,1,0,1,1,1,1,1,5.94
000096.SZ, 广聚能源,8.51,广东,化工,2000/7/24,0.246,0.24,0.2,0.28,0.55,0.28,0.08,0.13,0.04,0.18,0.16,0.21,0.25,0.44,0,1,0.23,0.08,5.3748,是,1,37.22,8.4566,1.74,11.273,-1.5658,1.58,4952640000,0,0,1,1,0,1,0,0,9.69
000099.SZ, 中信海直,8.33,广东,交通运输,2000/7/31,0.36,0.35,0.25,0.15,0.14,0.2795,0.3495,0.3635,0.274,0.2705,0.2396,0.2177,0.1811,0.1654,0,1,0.32,0.33,5.7383,是,1,26.03,14.3305,-0.03,3.3163,10.2018,1.45,3909154209,0,0,1,1,1,1,1,0,7.46
000100.SZ, TCL科技,6.31,广东,电子,2004/1/30,0.3226,0.1935,0.2562,0.2178,0.1312,0.2141,0.3475,0.2481,0.0938,0.1195,0.1243,0.1667,0.1938,0.153,0,1,0.26,0.23,2.4145,是,1,24.51,49.6621,0.12,0.925,0.1021,2.61,1.19E+11,1,0,0,1,0,1,0,0,7.08
000150.SZ, 宜华健康,3.88,广东,医药生物,2000/8/7,-0.7155,-1.7913,0.283,0.3893,1.6623,0.12,0.09,0.28,0.01,0.02,0.03,0.31,0.25,0.35,0,0,-0.74,0.13,0.1556,-,0,10000,0,-6.85,0.5135,-0.4786,24.94,3335250717,0,0,0,1,0,1,0,0,2.96
000151.SZ, 中成股份,7.87,北京,商业贸易,2000/9/6,-0.9822,0.0296,0.2818,0.2952,0.3408,0.4547,0.3831,0.315,0.148,-0.037,0.027,0.097,0.143,0.136,0,1,-0.22,0.28,2.1541,-,0,10000,67.6434,-1.79,1.1716,4.1274,3.65,2154734400,0,0,0,1,0,1,0,0,8.13
000153.SZ, 丰原药业,12.29,安徽,医药生物,2000/9/20,0.3323,0.2589,0.1921,0.2091,0.1468,0.1038,0.1313,0.0914,0.0731,0.0381,0.16,0.09,0.0546,0.02,0,1,0.26,0.1,4.5284,-,0,47.07,0,1.65,0.8417,1.5382,2.71,2450308656,0,0,0,1,0,1,0,0,8.8
000155.SZ, 川能动力,27.98,四川,公用事业,2000/9/26,0.12,0.17,0.24,0.26,1.85,-1.2,-3.33,-1.35,0.02,-0.44,-0.45,0.18,0.29,0.29,0,0,0.18,-1.55,2.9022,-,0,158.38,0,-1.11,2.6322,1.1945,9.64,17919700000,0,0,1,1,0,1,0,0,8.3
000156.SZ, 华数传媒,7.48,浙江,传媒,2000/9/6,0.56,0.45,0.45,0.45,0.42,0.4,0.33,0.22,0.17,0.88,1.55,0.71,0.16,0.06,0,1,0.49,0.24,7.3081,是,1,15.37,139.8857,1.03,1.5781,-3.6786,1.02,14045227910,0,0,0,1,1,1,1,1,8.56
000157.SZ, 中联重科,7.09,湖南,机械设备,2000/10/12,0.97,0.58,0.26,0.17,-0.12,0.01,0.08,0.5,0.95,1.05,0.97,1.418,1.0318,1.7536,0,0,0.6,0.51,5.8888,是,1,11.75,0,0.18,1.7305,1.3256,1.2,98626055758,1,1,0,1,1,1,1,1,9.9
000158.SZ, 常山北明,7.13,河北,计算机,2000/7/24,0.06,0.06,0.11,0.21,0.28,0.24,0.0338,0.024,0.02,0.08,0.08,0.1,0.17,0.12,0,1,0.08,0.03,3.7632,-,0,93,0,1.96,1.4311,0.9978,1.89,9639658828,0,0,0,1,0,1,0,0,6.2
000159.SZ, 国际实业,6.3,新疆,化工,2000/9/26,0.1846,0.0633,0.1245,-0.1378,0.0732,0.1164,0.2682,0.0739,0.21,0.68,1.35,0.63,0.63,0.3,0,0,0.12,0.18,4.599,是,1,50.75,31.6074,-0.33,3.782,6.2526,1.37,2994673736,0,0,1,1,1,1,1,0,5.12
000166.SZ, 申万宏源,5.08,新疆,非银金融,2015/1/26,0.31,0.24,0.19,0.23,0.27,0.82,0.51,0.28,0.21,0.25,0.44,0.59,0.34,0.89,0,1,0.25,0.33,3.5329,是,1,20.59,34.9268,-0.26,0,0,1.44,1.13E+11,1,0,0,0,1,0,0,0,5.28
000301.SZ, 东方盛虹,22.9,江苏,化工,2000/5/29,0.07,0.4,0.26,0.19,0.121,0.1371,0.18,0.27,0.13,0.09,0.06,0.08,0.14,0.1193,0,1,0.24,0.19,3.6289,是,1,94.11,24.9663,0.26,1.1076,0.8593,6.31,72571306629,1,0,0,1,0,1,0,0,9.48
000333.SZ, 美的集团,69.14,广东,家用电器,2013/9/18,3.9,3.58,3.05,2.63,2.28,2.99,2.49,4.33,3.26,0,0,0,0,0,0,1,3.51,3.36,16.7165,是,1,19.7,45.9766,0.04,1.3123,2.5848,4.14,5.29E+11,1,0,0,1,0,1,0,0,98.44
000338.SZ, 潍柴动力,15.75,山东,汽车,2007/4/30,1.16,1.15,1.08,0.85,0.61,0.35,2.51,1.79,1.5,3.36,4.07,4.09,2.32,4.42,0,1,1.13,1.93,6.4536,-,0,13.94,24.9215,-0.42,1.2328,-0.2804,2.44,1.36E+11,1,1,0,1,0,1,0,0,15.79
000400.SZ, 许继电气,27.23,河南,电气设备,1997/4/18,0.7101,0.4228,0.198,0.6087,0.8617,0.7147,1.0573,1.0634,0.88,0.4137,0.3877,0.3442,0.101,0.3066,0,1,0.44,1,8.5967,是,1,61.38,14.1913,-0.56,2.068,39.6426,3.17,13370420117,0,0,1,1,0,1,0,0,14.46
000401.SZ, 冀东水泥,11.84,河北,建筑材料,1996/6/14,1.948,1.853,1.101,0.08,0.039,-1.273,0.026,0.256,0.134,1.235,1.153,0.811,0.41,0.382,0,0,1.63,0.14,10.5862,是,1,7.25,24.9487,10.78,1.1602,1.0615,1.12,19202201525,0,1,0,1,1,1,1,1,14.15
000402.SZ, 金 融 街,5.68,北京,房地产,1996/6/26,0.84,1.15,1.09,1.01,0.94,0.75,0.97,0.96,0.75,0.67,0.59,0.55,0.43,0.68,0,1,1.03,0.89,12.1762,是,1,5.53,26.0521,0.15,2.2431,0.4021,0.47,18919926311,0,1,1,1,1,1,1,1,6.45
